person_sex,black,parent_edu_college,birth_underweight,birth_age,edu_college,mother_marital_at_birth,prt_inc,hh_inc_at_30,hh_inc_at_31,hh_inc_at_32,hh_inc_at_33,hh_inc_at_34,hh_inc_at_35
0,0,0,0,19,1,2,19179.4935127245,17301.1987756789,NaN,20636.9006126866,NaN,11367.892889187,NaN
0,0,0,0,21,0,1,19179.4935127245,8025.46134937814,NaN,7839.92613047379,NaN,23253.7510137875,NaN
1,0,0,0,22,0,1,63522.7883136691,21118.4282936493,NaN,21516.2417136336,NaN,32525.6826169235,NaN
1,0,0,0,24.5,1,1,35205.3316768336,16784.6791649851,NaN,18837.6002857218,NaN,17149.9053798324,NaN
1,0,0,0,22,0,1,12843.2711938327,NaN,7404.3746787808,NaN,15164.5715058124,NaN,7652.27680859308
1,0,0,0,26,0,1,12843.2711938327,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,28,0,1,19179.4935127245,NaN,46615.9844209839,NaN,33876.4581103585,NaN,NaN
0,0,0,0,32,0,1,12843.2711938327,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,22.5,1,1,59083.2949204334,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,24.5,1,1,59083.2949204334,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,26.5,0,1,65021.045130797,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,1,24,0,1,106467.127342925,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,26,0,1,106467.127342925,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,27,1,1,106467.127342925,35966.5427509294,NaN,NaN,NaN,NaN,15302.2188217292
0,0,1,0,29,1,1,106467.127342925,36971.8309859155,49936.6018596788,52762.9032258065,51874.5218056618,53230.543318649,NaN
0,0,1,0,35,0,1,106467.127342925,69409.6885813149,67478.4075573549,41007.874015748,47801.1472275335,NaN,108196.319018405
0,0,0,0,31.5,0,1,30464.1924130926,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,35.5,0,1,30464.1924130926,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,-1,0,1,32181.6851336498,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,27,0,1,32181.6851336498,11398.9637305699,13110.4417670683,20725.697786333,21943.3085501859,19645.9854014599,22411.0915492958
0,0,0,0,25.5,0,1,28215.4042336357,6878.96687089555,NaN,8279.83309668371,NaN,7692.11273317113,NaN
1,0,0,0,31.5,0,1,28215.4042336357,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,20.5,0,1,49264.1134980215,20453.0853761623,19274.1935483871,24174.4452945677,26622.6138032305,21672.131147541,16400.6920415225
1,0,0,0,22.5,0,1,49264.1134980215,16756.6947207345,19676.9456681351,17106.2009978617,16020.0692041522,15519.5681511471,14762.4671916011
0,0,0,0,23.5,0,1,49264.1134980215,21022.0264317181,22776.193870278,29160.553633218,48837.3819163293,36067.5853018373,50936.26513703
0,0,0,1,25.5,1,1,49264.1134980215,10379.9307958478,29071.5249662618,28870.7349081365,40927.3422562141,NaN,22085.8895705521
1,0,0,0,20,0,1,20955.4772490014,NaN,38328.527748983,NaN,38861.8545552852,NaN,43332.0694813068
0,0,0,0,27,0,1,20955.4772490014,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,23,0,1,28931.5355449487,66182.0964039786,80396.4757709251,78545.9729151818,100340.484429066,76587.7192982456,71912.0734908137
0,0,0,1,27,0,1,28931.5355449487,9109.98650472335,9692.91338582677,9241.55513065647,NaN,6748.46625766871,NaN
0,0,0,1,34,0,1,28931.5355449487,NaN,16397.9988882713,NaN,23160.4023292747,NaN,23809.5238095238
1,0,0,0,29,1,1,73589.9663801598,51775.2336647206,NaN,NaN,NaN,NaN,NaN
1,0,0,0,37,0,1,73589.9663801598,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,25.5,1,1,68869.580926778,32979.097909791,28805.1813471503,40052.2088353414,40342.6371511068,43006.5055762082,49989.9635036496
0,0,1,0,29.5,0,1,68869.580926778,7527.88104089219,27189.7810218978,20389.9647887324,24778.5291631445,27016.1290322581,29074.2157612854
0,0,1,0,23.5,1,1,46096.071546664,46320.8046585495,NaN,48609.623015873,NaN,59738.6009484308,NaN
1,0,1,0,25.5,0,1,46096.071546664,39294.6428571429,NaN,39364.5234855065,NaN,43062.3326118061,NaN
1,0,0,0,22.5,0,1,37083.063519072,NaN,30190.0112864196,NaN,35128.5908207066,NaN,31141.9287960487
1,0,0,0,27.5,0,1,37083.063519072,29274.2841711891,NaN,NaN,NaN,NaN,NaN
0,0,0,0,23,0,1,60351.0422544899,44041.4507772021,61947.7911646586,60827.718960539,62639.405204461,68613.1386861314,72535.2112676056
0,0,0,0,25,1,1,60351.0422544899,18286.8142444658,24442.3791821561,21222.6277372263,26408.4507042254,20414.201183432,21129.0322580645
0,0,0,0,28,0,1,60351.0422544899,NaN,NaN,NaN,NaN,17731.2775330397,18181.0406272274
1,0,0,0,35,0,1,60351.0422544899,27665.3171390013,24276.9028871391,34098.1516889739,NaN,31901.8404907975,NaN
1,0,1,0,24.5,1,1,105120.831389909,1488.09523809524,NaN,32439.3993581139,NaN,NaN,NaN
0,0,1,0,27.5,1,1,105120.831389909,NaN,66496.6797519903,NaN,53921.269719592,NaN,NaN
1,0,0,0,23.5,0,1,12234.7593789229,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,19.5,0,1,12234.7593789229,35744.8325017819,32590.3114186851,34141.7004048583,33799.8687664042,34966.8578712556,NaN
1,0,0,0,23,1,1,67404.9677268492,61944.669365722,29593.8320209974,41724.0280433397,NaN,59700,NaN
0,0,0,0,25,1,1,67404.9677268492,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,27,0,1,67404.9677268492,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,33,0,1,67404.9677268492,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,1,35.5,0,2,6080.8761606349,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,28,1,1,80594.1756203264,NaN,51587.3015873016,NaN,55986.2147763849,NaN,64157.8310158858
1,0,1,0,29.5,1,1,80480.1321705549,NaN,30771.9118024728,NaN,54487.4866067929,NaN,62094.4849959449
0,0,1,0,31.5,1,1,80480.1321705549,NaN,45732.9024277638,NaN,89551.230062179,NaN,98951.2805876495
1,0,1,0,33.5,1,1,80480.1321705549,NaN,21255.7447958908,NaN,26175.9032028233,NaN,29485.4384784176
1,0,0,0,23,0,1,25162.6658577587,19823.7885462555,NaN,NaN,NaN,NaN,NaN
0,0,0,0,26,0,1,25162.6658577587,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,27,0,1,25162.6658577587,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,34,0,1,25162.6658577587,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,1,35,0,1,25162.6658577587,NaN,33139.227104288,NaN,42162.6984126984,NaN,35391.9824619258
0,0,0,0,35,0,1,25162.6658577587,NaN,NaN,NaN,NaN,NaN,44211.6459129692
1,0,1,0,23.5,1,1,42585.1561914499,NaN,27307.3929961089,NaN,39661.1964002118,NaN,38232.1428571429
1,0,1,0,25.5,1,1,52971.9469873253,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,27.5,0,1,52971.9469873253,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,1,29,1,1,90475.4561379592,8024.30555555556,NaN,18558.0321686182,NaN,51546.3917525773,NaN
0,0,1,0,34,1,1,90475.4561379592,NaN,51713.4594109602,NaN,68127.7879156529,NaN,113080.035165641
0,0,1,0,40,1,1,90475.4561379592,NaN,NaN,NaN,86201.900228352,NaN,NaN
0,0,0,0,24.5,1,1,11436.483603847,25900.1161440186,NaN,57976.653696498,NaN,57490.7358390683,NaN
0,0,0,1,26,1,1,11643.0563267799,NaN,24986.7654843833,NaN,18908.7301587302,NaN,32236.8940516389
1,0,0,0,34,0,1,11643.0563267799,NaN,16812.2860353494,NaN,861.719383617194,NaN,14374.580741395
1,0,0,0,23.5,1,1,11436.483603847,NaN,28455.2845528455,NaN,28627.015008338,NaN,41238.7506617258
0,0,0,1,23.5,0,1,5761.42567340083,11674.6987951807,13653.5129932628,17670.0743494424,24378.6496350365,36995.5985915493,26664.4125105664
1,0,0,0,19.5,0,1,5761.42567340083,30369.1460055096,25671.1165048544,23982.398239824,20538.8601036269,19976.9076305221,30221.3666987488
1,0,0,0,22.5,0,1,26081.2759198306,NaN,54526.2043409211,NaN,27777.7777777778,NaN,35299.090119506
0,0,0,0,19.5,0,1,26081.2759198306,7781.64924506388,NaN,5000.55586436909,NaN,7466.38433033351,NaN
0,0,1,0,23,1,1,64595.4618394828,31353.1353135314,26219.689119171,25581.3253012048,29854.6679499519,32395.9107806691,46532.8467153285
1,0,1,0,28,1,1,64595.4618394828,31478.102189781,28169.014084507,35570.583262891,41451.6129032258,38026.0137719969,41116.0058737151
1,0,1,0,35,1,1,64595.4618394828,25083.7370242215,21122.1322537112,29198.1627296588,29385.5959209688,NaN,44736.1963190184
1,0,1,0,30,1,1,43778.126253142,NaN,34608.5409252669,NaN,61880.9724992813,NaN,62221.2084347121
1,0,1,0,34,1,1,43778.126253142,NaN,2112.05731278724,NaN,47498.6146237401,NaN,62124.9108945589
1,0,1,0,36,1,1,43778.126253142,NaN,4593.61601953276,NaN,NaN,NaN,11479.8057269591
1,0,1,0,28.5,1,1,63638.1136219193,NaN,31249.0885682501,NaN,NaN,NaN,NaN
1,0,1,1,24.5,1,1,56258.4739445499,NaN,41822.8086035037,NaN,63782.0649045056,NaN,NaN
1,0,1,0,30.5,1,1,63638.1136219193,NaN,31420.8683947481,NaN,41787.2501555189,NaN,NaN
0,0,1,0,34.5,1,1,63638.1136219193,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,1,29.5,0,1,56258.4739445499,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,20,1,1,32597.5024956131,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,32,0,1,32597.5024956131,23404.1522491349,24036.4372469636,26245.406824147,28043.3397068196,NaN,35601.226993865
0,0,0,0,34,0,1,32597.5024956131,12433.0708661417,16762.2689611217,NaN,19840.490797546,NaN,21142.8571428571
1,0,0,0,27,0,1,32597.5024956131,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,24,0,1,32597.5024956131,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,23.5,0,1,67403.5893277952,48795.1807228916,39461.0202117421,65520.4460966543,80291.9708029197,18045.7746478873,33812.3415046492
1,0,0,0,25.5,0,1,67403.5893277952,26672.8624535316,31569.3430656934,29489.4366197183,39154.6914623838,37842.7419354839,51262.4330527927
0,0,0,1,28.5,0,1,67403.5893277952,11312.764158918,12020.1612903226,19969.3955623565,20631.4243759178,26346.4005702067,38669.2041522491
0,0,0,1,28.5,0,1,67403.5893277952,9298.39391377853,21177.4193548387,32211.1706197399,34361.2334801762,31835.3528153956,29633.2179930796
0,0,0,0,32.5,0,1,67403.5893277952,21382.7512473272,17368.8581314879,36302.294197031,18541.9947506562,25124.2829827916,NaN
1,0,0,0,22,0,2,34103.0802603556,NaN,36621.3266316909,NaN,33139.8033049644,NaN,36582.9447147878
1,0,0,0,24,0,1,34103.0802603556,NaN,44572.5933604537,NaN,47683.9179507975,NaN,64623.1151591412
1,0,0,0,22,0,1,25958.2968250841,40636.9504429558,NaN,43947.6885644769,NaN,40832.1423958468,NaN
1,0,0,0,25,0,1,34103.0802603556,24390.8812948074,NaN,28462.0843471208,NaN,32382.388846992,NaN
0,0,0,0,29.5,1,1,59517.6622657892,NaN,60535.7866991079,NaN,77997.7250663522,NaN,73932.6263306081
1,0,0,0,25,0,1,25958.2968250841,NaN,26668.3888386589,NaN,30987.5869649193,NaN,37002.6776296216
1,0,1,0,33,1,1,51684.8910575531,NaN,160395.037305215,NaN,NaN,NaN,NaN
0,0,0,0,33.5,0,4,34387.8375432475,34388.0283295532,NaN,NaN,NaN,NaN,NaN
1,0,0,0,35.5,0,1,34387.8375432475,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,22.5,1,1,47794.0938313285,37873.4622144113,35610.5610561056,53987.7300613497,51515.1515151515,45752.427184466,44334.4334433443
0,0,1,0,26.5,0,1,43249.2989007688,19984.1185812599,NaN,57787.6984126984,NaN,61631.7468869454,NaN
1,0,0,0,20,0,1,34128.3885736196,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,22,1,1,34128.3885736196,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,22,0,1,25775.7327484647,NaN,46711.4875595553,NaN,46845.2380952381,NaN,41468.999503026
0,0,0,0,21,0,1,32850.0243916624,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,25,0,1,32850.0243916624,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,26,0,1,25775.7327484647,NaN,96190.0205756538,NaN,68032.982353157,NaN,69122.0153836773
1,0,0,0,21,0,1,19911.5570649551,46019.5681511471,39118.7664041995,26131.2938177183,NaN,48711.6564417178,NaN
1,0,0,0,22,0,1,19911.5570649551,22045.9317585302,17845.7616316125,NaN,24111.6564417178,NaN,37717.7700348432
1,0,0,0,20,0,1,18712.4972880467,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,20,1,1,18712.4972880467,41164.6586345382,50047.1607314726,48791.8215613383,27645.9854014599,27288.7323943662,18174.1335587489
1,1,0,0,21,0,1,18712.4972880467,25505.2935514918,NaN,NaN,NaN,NaN,NaN
0,1,0,1,22,1,1,18712.4972880467,17193.3085501859,17335.7664233577,19316.9014084507,21132.7134404057,20967.7419354839,15302.2188217292
0,1,0,0,25,0,1,18712.4972880467,20507.1851225697,19258.064516129,20566.182096404,20158.59030837,20995.0106913756,23903.1141868512
1,0,0,0,26,1,1,18712.4972880467,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,27,0,1,18712.4972880467,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,29,0,1,18712.4972880467,26876.6928011404,44427.6816608997,37787.4493927126,38056.4304461942,356.91523263225,NaN
1,1,0,0,30,0,1,18712.4972880467,24912.8027681661,22605.2631578947,26901.5748031496,6373.48629700446,NaN,34969.3251533742
1,1,0,0,33,0,1,18712.4972880467,3951.56150414277,NaN,920.245398773006,NaN,650.406504065041,NaN
1,1,0,0,34,1,1,18712.4972880467,NaN,27975.4601226994,NaN,34843.2055749129,NaN,24513.6186770428
0,1,0,0,38,0,1,18712.4972880467,NaN,41689.8276820456,NaN,41821.0693488618,NaN,43430.5555555556
1,1,0,0,20,0,2,34342.4458022965,NaN,NaN,NaN,NaN,19024.8874099497,NaN
0,1,1,0,22,1,2,47583.4442508115,NaN,53180.8660353084,NaN,99389.6063396559,NaN,NaN
1,0,0,0,23,0,2,34342.4458022965,NaN,NaN,NaN,NaN,NaN,NaN
0,1,1,0,29.5,0,2,27789.991316426,NaN,NaN,NaN,NaN,4166.54514243335,NaN
1,1,1,0,27.5,1,2,50948.1220356495,23955.3298431144,NaN,NaN,NaN,NaN,NaN
1,1,0,0,26,0,2,34342.4458022965,21125.6420654231,NaN,47936.1018636956,NaN,35881.1184076907,NaN
1,1,1,0,32.5,0,2,27789.991316426,NaN,52102.647006129,NaN,55753.1251617836,NaN,57986.3297927832
1,0,1,0,34.5,0,2,27789.991316426,NaN,NaN,NaN,NaN,NaN,NaN
0,1,1,0,32,1,2,20995.6984557681,23298.8551491243,NaN,NaN,NaN,NaN,NaN
1,0,1,0,22.5,0,2,60817.7170887166,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,23.5,0,1,13598.6824817612,9328.49740932642,10642.5702811245,9817.13185755534,11524.1635687732,9580.29197080292,11619.7183098592
0,0,0,0,26,0,1,14106.2080552979,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,27,0,1,14106.2080552979,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,34,0,1,14106.2080552979,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,27,0,2,14244.2817762896,NaN,25222.878526617,NaN,27439.7414566583,NaN,29568.8023790214
0,0,0,0,23,0,1,25588.4177786427,NaN,44052.8634361233,20989.3086243763,36606.2283737024,40487.1794871795,65875.9842519685
0,0,0,0,25,0,1,25588.4177786427,21560.9408410549,19909.3425605536,22796.2213225371,27753.937007874,27775.0159337157,NaN
0,0,0,0,30,0,1,25588.4177786427,NaN,29447.8527607362,NaN,46990.1277584204,NaN,18899.388549194
0,0,0,0,21.5,0,1,28122.1710649346,18502.2256679182,NaN,18290.4163287375,NaN,35223.9726341315,NaN
0,0,0,0,28.5,0,1,28122.1710649346,NaN,26660.3815139233,NaN,NaN,NaN,NaN
0,0,0,0,27,0,1,45207.6072067153,NaN,39479.2455283949,NaN,40815.2034339803,NaN,41377.3879108339
0,0,1,0,30,1,1,73553.0610123846,72920.4887995058,NaN,54802.4360714679,NaN,77963.7098530449,NaN
0,0,1,0,33,1,1,73553.0610123846,NaN,72606.4269972212,NaN,NaN,NaN,NaN
0,1,0,0,27,0,1,12468.5367386652,22308.6243763364,36166.0899653979,10358.9743589744,13950.1312335958,11544.9330783939,NaN
1,0,0,0,29,0,1,12468.5367386652,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,31,0,1,12468.5367386652,3834.28935627788,NaN,3966.87116564417,NaN,8710.80139372822,NaN
1,1,0,0,24.5,0,1,17077.4260914496,NaN,0,NaN,NaN,NaN,NaN
1,1,0,1,25.5,0,1,17077.4260914496,0,NaN,NaN,NaN,NaN,NaN
1,1,0,0,25.5,0,1,17077.4260914496,4575.53967953449,NaN,NaN,NaN,NaN,NaN
0,0,0,0,24,0,1,12468.5367386652,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,23,0,1,12468.5367386652,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,27,0,1,12468.5367386652,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,25,0,1,12468.5367386652,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,23,0,1,33753.0840079185,23234.2007434944,NaN,NaN,NaN,NaN,NaN
0,0,0,0,30.5,0,1,37854.10277415,47408.2840236686,NaN,NaN,NaN,NaN,NaN
1,0,0,0,32.5,0,1,37854.10277415,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,1,31.5,1,1,39996.4637439445,34656.6901408451,40997.4640743871,36814.5161290323,38791.1247130834,36723.9353891336,63583.0363506771
0,0,1,0,28,0,1,44079.9094146895,NaN,44775.6150310895,NaN,42915.4149670635,NaN,51969.8773829483
0,0,1,0,28.5,1,1,51643.2955970613,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,25.5,0,1,57167.4611816238,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,29.5,1,1,57167.4611816238,44034.6774193548,44758.9900535578,44419.9706314244,51960.085531005,68025.6055363322,59313.0904183536
1,0,1,0,30.5,0,1,57167.4611816238,4590.66564651875,11747.4302496329,32074.1268709907,7525.25951557093,20242.9149797571,8621.39107611549
1,0,0,0,29,1,1,33075.557443826,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,27.5,0,1,82779.9416662766,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,30.5,0,1,82779.9416662766,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,25,1,1,35714.2288347254,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,25.5,1,1,32950.1156178355,45644.5993031359,NaN,38132.2957198444,NaN,24468.5018528322,NaN
1,0,1,0,27.5,1,1,32950.1156178355,32795.9977765425,NaN,34960.2964531498,NaN,53603.6706349206,NaN
0,0,1,0,28.5,1,1,32950.1156178355,NaN,23928.004235045,NaN,19097.2222222222,NaN,26938.7793017283
0,0,1,0,31.5,0,1,32950.1156178355,NaN,NaN,42807.1136955825,NaN,32574.2011226474,NaN
0,0,1,0,34.5,1,1,32950.1156178355,NaN,39439.4100598012,NaN,42250.2330200267,NaN,42243.6807245201
0,0,1,1,31.5,0,1,36394.1301950914,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,23.5,1,1,35502.8365170619,8374.03740374037,23138.8601036269,25014.0562248996,26236.7661212704,30297.3977695167,43503.6496350365
1,0,1,0,25.5,1,1,35502.8365170619,12246.9879518072,17645.8132820019,12066.9144981413,21250,17896.1267605634,24174.9788672866
1,0,1,0,33.5,0,1,35502.8365170619,50881.0572687225,54882.3948681397,60826.2975778547,63360.9986504723,67713.9107611549,85082.2179732314
0,1,0,0,28,0,1,28708.9925163619,19442.0963651733,20671.7741935484,8336.64881407804,8822.3201174743,7322.87954383464,2433.91003460208
0,0,0,0,34,1,1,25765.8540572197,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,31,0,1,25765.8540572197,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,20,1,2,28708.9925163619,41262.1359223301,40704.0704070407,40932.6424870466,40160.6425702811,48604.427333975,49721.1895910781
1,1,0,0,17,0,2,25765.8540572197,20385.6749311295,NaN,NaN,NaN,NaN,NaN
1,1,1,1,23,1,1,43276.0084749344,58365.7587548638,NaN,60878.7718369508,NaN,29761.9047619048,NaN
1,1,1,1,23,1,1,43276.0084749344,50027.7932184547,NaN,44626.7866596083,NaN,51339.2857142857,NaN
0,1,1,0,25,1,1,43276.0084749344,41979.8835362626,NaN,24702.380952381,NaN,24152.0090291357,NaN
0,1,1,0,31,0,1,43276.0084749344,32101.8453975126,NaN,11498.5583246949,NaN,28766.2206001622,NaN
1,0,0,0,25,0,4,19664.9657733316,NaN,NaN,NaN,NaN,NaN,NaN
0,1,0,0,29.5,0,4,19664.9657733316,13666.2680671814,NaN,18338.7958121438,NaN,13136.9995865709,NaN
0,0,0,0,31,1,4,19664.9657733316,NaN,36860.8753105548,NaN,NaN,NaN,NaN
0,0,0,0,26,0,1,37370.0847417126,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,27,0,1,37370.0847417126,17538.8601036269,16214.859437751,16037.5360923965,15910.780669145,17148.7226277372,16426.0563380282
1,0,0,0,28,0,1,37370.0847417126,18333.3333333333,18320.500481232,19842.0074349442,35182.4817518248,25594.1901408451,24142.0118343195
1,0,0,0,31,0,1,37370.0847417126,21788.3211678832,21676.9366197183,21602.7049873204,21218.5483870968,21423.1063504208,23356.093979442
1,0,0,0,34,1,1,37370.0847417126,19153.2258064516,21078.8064269319,20998.5315712188,25267.2843905916,27047.0588235294,38900.1349527665
0,0,1,0,23,1,1,37584.3184309752,17422.0580677195,NaN,24288.6590970533,NaN,58581.6247026128,NaN
1,0,1,0,25,0,1,37584.3184309752,17445.5934036226,NaN,20832.7257121667,NaN,19517.5761727072,NaN
1,0,1,0,29,1,1,37584.3184309752,22938.428637991,NaN,NaN,NaN,NaN,NaN
0,0,1,0,39,0,1,37584.3184309752,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,32,1,1,67602.5793044803,NaN,70211.3218622739,NaN,82754.7758216678,NaN,89762.4357934577
1,0,1,0,34,1,1,67602.5793044803,NaN,12021.2200667265,NaN,24964.5174371452,NaN,47086.1266546392
1,0,1,0,36,1,1,67602.5793044803,NaN,40129.0889429576,NaN,43748.7239955501,NaN,39863.4844906753
0,0,0,0,22.5,0,1,34692.9481641757,53680.981595092,45110.1928374656,36893.2038834951,24804.1804180418,51813.4715025907,37148.59437751
1,0,0,0,26.5,0,1,34692.9481641757,23834.1968911917,29116.4658634538,24879.6920115496,23327.1375464684,25638.6861313869,26584.5070422535
0,0,1,0,26.5,0,1,30149.9164387184,NaN,28769.8412698413,NaN,20900.7770444443,NaN,25360.4578640349
0,0,1,1,31.5,0,1,30149.9164387184,17426.7160729354,NaN,20928.2472538481,NaN,20279.9743173831,NaN
1,0,0,0,18,0,1,65388.2616082092,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,21,1,1,65388.2616082092,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,23,0,1,65388.2616082092,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,31.5,1,1,75101.2588657522,35430.4461942257,42957.2976418101,NaN,35582.8220858896,NaN,64169.5702671312
0,0,1,0,34.5,1,1,75101.2588657522,43251.5337423313,NaN,103990.12775842,NaN,59789.8832684825,NaN
1,0,1,0,30.5,0,1,75516.8206816344,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,33.5,0,1,75516.8206816344,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,1,30.5,0,1,27071.3570886635,7049.7572815534,5392.73927392739,7253.88601036269,5020.08032128514,2108.75842155919,1408.9219330855
1,0,0,0,34.5,0,1,27071.3570886635,24542.8296438884,21678.43866171,19298.3576642336,24471.8309859155,22463.2290786137,24153.2258064516
0,0,0,0,39.5,0,1,27071.3570886635,19435.4838709677,19166.0290742158,19952.2760646109,18553.1004989309,15551.5570934256,13099.8650472335
0,0,0,0,42.5,0,1,27071.3570886635,31539.5580898076,33286.5051903114,37854.2510121458,40024.2782152231,41534.098151689,NaN
0,0,0,0,25.5,0,1,15622.8336788179,32580.596107056,NaN,31686.5758082056,NaN,42631.2289183495,NaN
1,0,0,0,31.5,0,1,15622.8336788179,24148.8962988436,NaN,NaN,NaN,NaN,NaN
0,0,0,0,23,1,1,28021.9843683391,NaN,39510.4166666667,NaN,45874.8833039948,NaN,52913.0131709286
0,0,0,0,27,1,1,28021.9843683391,NaN,19123.5279010896,NaN,41307.2641271113,NaN,45263.5002703433
1,0,0,0,33,0,1,28021.9843683391,NaN,53165.1160174495,NaN,52965.4689036944,NaN,40034.2334753932
0,0,0,0,20.5,0,1,27602.8098078031,26919.723183391,29419.7031039136,29761.811023622,26131.2938177183,NaN,38653.3742331288
1,0,0,0,24.5,0,1,27602.8098078031,NaN,17852.7607361963,NaN,1567.94425087108,NaN,3646.47026125625
0,0,0,0,25,1,1,30018.7465991925,17124.5005354011,NaN,31062.4554472794,NaN,26273.9991731418,NaN
0,0,0,1,28,0,1,30018.7465991925,NaN,23198.3957405211,NaN,NaN,NaN,NaN
1,0,0,1,21.5,0,1,23923.9646607802,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,32,0,1,46442.3655381263,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,-1,0,1,25494.4503235143,27027.027027027,26369.168356998,22304.8327137547,19316.3444639719,25735.9735973597,23619.6319018405
0,0,0,1,19,0,1,25494.4503235143,44292.7335640138,39609.3117408907,29784.1207349081,12796.6857871256,NaN,30797.5460122699
0,0,0,1,21,0,1,25494.4503235143,2715.22309711286,40152.9636711281,NaN,72024.5398773006,NaN,43844.3670150987
1,0,0,0,24,0,1,25494.4503235143,34478.527607362,NaN,18873.4030197445,NaN,58364.0911617565,NaN
0,0,0,0,24.5,1,1,38917.1905433909,45837.0336151521,NaN,42505.9213093725,NaN,NaN,NaN
0,0,0,0,27.5,0,1,38917.1905433909,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,29.5,0,1,38917.1905433909,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,19.5,0,1,32060.0200240392,29000.656167979,37221.1599745061,NaN,27149.0797546012,NaN,38191.637630662
1,0,0,0,19.5,0,1,32060.0200240392,36087.2703412073,26969.4072657744,NaN,37422.6993865031,NaN,27970.3832752613
0,0,0,0,24.5,1,1,32060.0200240392,32851.3356562137,NaN,32573.6520289049,NaN,37956.5907887771,NaN
0,0,1,0,28.5,1,1,40802.5114237456,NaN,42191.6357861302,NaN,40724.2063492063,NaN,21829.7004686419
0,0,1,0,31.5,1,1,40802.5114237456,37723.2142857143,NaN,47376.9524809222,NaN,47831.7496422937,NaN
